,Año y Mes,Índice Global,Valor Agregado,"Agricultura, ganadería, caza y silvicultura ",Pesca y acuicultura ,"Extraccion de petróleo, gas, minerales y servicios conexos ",Manufactura ,"Electricidad, gas, suministro de agua, alcantarillado y gestión de desechos y saneamiento ",Construcción ,Comercio y mantenimiento y reparación de vehículos automotores y motocicletas ,Otros Servicios,Derechos de Importación y Otros Impuestos a los productos (*)
66,2017-07,2.112750158312295,1.8875857032451364,12.681310889424708,-49.42894806884848,2.3380949634887855,-4.501152075487013,1.39896639110016,3.8092209685571135,1.2129374083372113,2.830603005003212,4.933002044799366
67,2017-08,2.7111151821079176,2.457553488624683,1.9135783775128061,-40.48286929289353,3.8651165034410724,0.5685772032940406,1.8721310476515782,4.693556555344514,1.2419782987373367,3.0289537982660875,5.64020662599323
68,2017-09,3.233970489212041,3.3789416229600704,5.36642901010444,-29.960163112261228,7.492566508875086,-1.2298431674311416,1.742603932803604,9.074423393688008,1.6154548272485414,3.2670915590860687,1.619547698148068
69,2017-10,3.4455458246515747,3.0534274947278135,0.7665094792354381,-12.428111790850167,-1.1155682696221731,3.01528644522962,1.0265888941936083,16.277968504837162,1.3689349001743096,3.565445903422045,7.79375978618863
70,2017-11,1.9518071728756468,1.669624914415536,0.8221755646409861,-45.644634525632696,3.9838265652379903,-5.576759510534231,0.2565579836273173,5.452224795496278,1.7403955348102045,3.4154898701766143,5.144303066102097
71,2017-12,1.4117339230130597,1.629075107224537,12.216383679142595,-66.87244622981717,6.012637683480733,-12.39540791265074,-0.6262460372290661,6.728615793902776,1.9287888225870944,3.695572327482296,-1.2342586399970514
72,2018-01,2.8188663680199824,2.6529491147767175,4.995282497529743,15.376476352316189,-1.6905378593567946,-0.1417776420457102,0.1475229847967512,7.670396076523332,2.3807639076677702,4.085466232801423,4.656186902736678
73,2018-02,2.6455614224126975,2.4933541302300455,6.036182374439392,17.65808387645795,-2.6137256869603362,-0.2889988258314844,2.144805416814407,6.471417240498155,2.5538671766171888,3.846898400874622,4.311090333848384
74,2018-03,3.864743757129048,3.983968066235775,10.11912389983425,7.264432484853359,4.828416119644373,1.8047669986657127,4.703869113175713,-0.022163072429577824,3.1443465604114067,4.349733885119434,2.5471232757177518
75,2018-04,7.928486733411717,7.905326442043588,12.136748312745468,92.1480453625368,0.7549147541437122,21.04901870412317,6.505960177507134,9.930605288366735,4.919013418817514,5.3962864873631275,8.201683565733646
76,2018-05,6.674530573117025,6.556546614896263,16.43650537099117,30.38659341538093,1.9029318505951522,10.624705074365949,4.392439230023612,9.484423516366931,3.278172231430503,5.267992790359017,8.028451033729851
